State,Action_0,Action_1,Action_2
216,579.6059484680178,0.026632881,-0.27011791
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,619.3838278154196,0.0,-0.260375716
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,639.6087821371223,0.0,-0.052538653983851324
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,600.6162078039999,-0.5325112607510001,-0.29810139830200005
226,627.213453058004,-1.4300818958572137,-0.271
227,640.6864336828812,-1.872910446936841,-0.28895821291
228,623.0530236369649,-0.16676,-0.23591519200000005
229,644.37855462962,-1.49640620584955,-0.29154464334999997
230,658.2404494379155,-1.7856038972831645,-0.3519174734959791
231,656.8478224618934,-0.30837027457099997,-0.271
232,684.626570244026,-1.0815283624735397,0.17042904739815204
233,688.600539152514,-1.7039985191965425,-0.01109134326699996
234,0.9997457044759368,0.365696855219,-0.222802939
235,0.0,0.86,0.0
236,0.0,0.7000000000000001,0.0
237,0.76,0.0,-0.1
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.29000000000000004,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,575.9756523399933,-0.5748842402151811,-0.16321893986021518
244,601.7995327082635,-1.3689910102398297,-0.040745174122000016
245,0.7291991303769094,-1.1291374294614491,624.69432089814
246,607.6317498770671,-0.527847356,-0.08798855049999998
247,624.6228685960708,-1.3706273831211282,-0.15804607276
248,635.6538027921637,-0.18407122989543562,0.5150488503463134
249,640.5144056514737,-0.6437,-0.19873891
250,653.7424905296414,2.0355182437381933,0.03211182024646611
251,685.6754494109427,0.5361331823394075,0.022808419863327545
252,-0.7211378100000001,554.0308451145467,-0.25219
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,-0.715941080134862,584.0558826718946,-0.26446371310000005
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,-2.0525296257909806,608.1989719192777,-0.271
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,-0.7389038641000001,-0.585723792526338,590.2049523324524
262,-0.8536000504000001,-1.2981462872836147,614.8144142177119
263,-0.8310199,-1.624596032579276,630.1583218483913
264,-1.2091496381778033,-0.6358162734411803,615.6911438404728
265,-1.1090837556544477,-0.98361597554942,630.5839967811994
266,-1.6148940785941912,-1.8681825629179636,651.2948833293917
267,-0.5995189383234485,-0.42596961998500776,644.0730032050943
268,-1.557358884820831,-1.2643708598924255,660.51532554719
269,-1.3133966023765766,-2.1195448167889968,687.301224122152
270,-0.6907160790884099,560.6367791787738,-0.236152
271,-0.7021556400000001,589.4739072793465,-0.1889022403
272,-0.8918013380025152,628.610133857055,-0.018585511299999982
273,-1.341231592071085,586.2467850529489,-0.271
274,-1.6919720603146504,590.147225490776,-0.22709589450011203
275,-1.3075323672635246,638.1151417711837,0.12646945674163512
276,-1.6345340557097785,616.188728675373,0.19623276163689723
277,-1.3889199162035397,628.0985233355806,-0.7526682999999998
278,1.328653906849382,634.7630474236275,-0.056368
279,-0.19617761,-0.44771936079386276,0.0
280,-0.3708713001,0.0,-0.1405
281,4.1208540553211455,48.607080164223056,0.19288754564055335
282,-1.0137797922059781,0.0,-0.0604
283,0.0,0.0,0.0
284,0.9648005000000001,0.0,-0.00448475049999999
285,0.0,0.519710150150863,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,560.4200751106679,0.0,-0.270824375881
289,0.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.0,0.0
293,0.0,0.0,0.0
294,0.0,0.0,0.0
295,0.0,0.0,0.0
296,0.0,0.0,0.0
297,591.1723973699748,-0.6205347831590506,-0.26717761
